"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","y"
16.967791674879,17.299905832976,10.8422657122628,15.5115706539126,17.6166645738631,-25.9924956188402,5.5336362150589,18.4228434607366,-19.3521099454336,13.0181448892795,0.255646459973402,14.7218279716094,11.493335349534,-36.3659115837829,18.9742614884777,-10.0081960476492,-6.20960205519579,12.9076393165984,13.1381344990888,3.58961404209148,-2.91965568049116,-3.66311060172169,-6.78706944916231,-15.2449420595189,-12.119133343137,-5.4535439065046,6.52674655840059,27.9350478907629,4.74758687517123,-8.55009518760682,1.89981457994074,1.12298717665311,-2.66716303675187,12.2363488792831,-13.62043862712,1.50439572561573,-2.50946076399275,7.38265259171415,-3.66957205309884,22.4559046327978,-1.84869251831109,13.9800050663924,-9.39860089833616,21.1724916681011,10.1835129408136,-21.2893261191101,-2.78021492092624,8.54200642398587,12.6916068306198,-1.76825502319365,3.37949510224937
16.7806317867112,21.9421746521339,48.6555718932942,-3.92351870806835,12.5155626271229,1.18912342290176,4.29144818813243,5.75510547676766,-18.1775226757271,13.8429916688125,4.21287659323242,23.0266033781262,6.85048434535647,-25.4935822639871,10.8559471205629,-7.94740682973492,-7.56849989685198,13.3903589120883,22.5541978145021,5.70309977584621,-3.90733621033127,0.248649525146034,-5.05076807602946,36.160384678091,-3.2801111736154,2.80872631074767,18.1950151029129,21.2708199714401,9.73820098572676,10.5422141701768,6.97524468212177,10.9442910970155,-3.2004117763967,23.1158088005408,1.38337141606952,3.81750225885767,-3.39878202714287,6.5676197852509,-9.0035777451279,12.7112650051254,-7.39006669216542,-0.510061864168668,-6.14681312432446,32.6199857346513,-6.19839908697751,-16.0377328393158,-2.25900471765217,0.773315981588362,22.5055650910216,26.4069698296851,-3.2491314725723
13.9822415353132,10.5239661392628,18.3271217820034,-4.60051103905343,5.87763971650006,-18.1468974382877,6.05316049444599,17.2634444397806,-18.0604513092154,14.3510651978106,1.82208750121426,34.8783746861644,6.81842940384635,9.59363988836868,-3.23470619134419,-7.41652412142777,3.14411009399161,-10.2689587977043,20.6846129755299,3.79649276820584,3.6414485539594,-11.1494555340243,-5.26280776814558,12.8438064298801,17.955332094337,7.21676038281066,24.1698000054426,35.031664326637,8.49350402351221,7.70312297059249,4.22539361689081,2.98844170602956,-2.73655393002524,-24.2283946693845,-4.76138945923603,10.2139696971994,-3.95790213908415,6.95027032013652,-5.23811779329221,-9.56317891768722,0.556979334192286,23.282089569408,-12.5598000375217,-0.935968260914148,14.0259848884024,-15.404146707147,3.2751307031083,7.7888473689757,14.9040727554597,5.49979419765593,-4.64067910370079
7.60571207391741,17.5429181971504,41.8606389150571,-1.18212743265487,17.2024011790095,-6.52817553185503,4.41089881694738,23.2131928891589,-15.1286780970487,16.0028297030041,2.028122848924,17.5011974163774,5.80204571508176,-23.3911062681158,14.9980114312623,-7.68566475129846,11.494193097207,13.3882768692953,-9.4352366390512,3.76328917900085,-12.9549963617911,-11.1221370355977,-4.29503635833693,1.85607842315919,-45.0709441918025,12.1779301127244,15.8845750505558,9.16858402446808,7.14337514064752,0.308699764701311,7.7875678790723,-2.41500688826383,-3.68019542300878,15.8024975262074,-9.93320606576965,-2.34947120255325,-4.04085018295828,4.81989240976242,-4.52909615880756,-1.24984662322485,0.453153085224923,-2.29616614467773,-7.81406083441024,-0.45432348964594,9.38695671473345,11.339226653845,-2.96729903322838,11.192741647385,26.4380276298075,21.6935420285294,-4.23993174155435
9.60024740505716,12.3337974944993,26.8248973675925,11.5961988586675,18.8751508410734,-17.5009300203351,7.47253039876117,18.7024672158778,-36.2129705110415,15.1371797277607,-1.61584160788951,17.3434048563339,2.99137163189638,-13.7154155776491,-1.31726190060704,-7.66598217533721,-0.920834821268762,30.6845641812679,-1.53115115191465,4.31073033503284,6.9218213574352,-18.0206969710057,-6.70151336160009,7.78865628948136,-15.6638026002589,10.7221580155534,22.315760726254,14.5405820833229,5.58991604050451,23.0332543800403,8.98387372713423,-5.81549242897126,-5.64463836615508,11.5534522756288,-13.704143103026,7.40287609449574,-3.16479572354874,6.3628234203534,-4.66460239754614,17.3303176785449,-8.51150243159905,15.0903404925699,-10.6282506847549,13.8985413068528,6.93531948569774,21.511610986418,5.31487285846974,-2.93900046825588,9.64576979115415,44.8067616151814,1.74501069440599
11.6680664305564,9.71648187761386,18.699792847378,-0.11428193095565,15.5886418653445,3.10408029366038,5.47344285175956,16.332476346292,-19.5255080546498,13.1733579046079,-2.91758909200575,-3.94006579245941,7.48686848270498,4.01262119612507,-2.3881233544499,-7.61230580083595,-15.6139882303843,8.45780827110017,15.6129488108994,1.6907361511896,0.747070566481279,-8.62627447826077,-6.47170843317567,-6.89315035025952,-8.21442182867264,3.24008988348474,9.98064161230741,19.5843782331708,3.85678403858695,5.28272061954542,12.1590912051464,6.50142471958859,-4.55086783020892,25.6721935556451,0.59201834800562,4.14892523046605,-2.44649706156463,4.34009787929779,-6.18879818985436,-5.1464758426281,-10.4700222142526,11.2784109557956,-9.257408454706,0.804995258315465,5.23966810059106,40.7551900934609,-8.86933378055121,3.20004516584346,20.5510414713518,-24.0637022029457,-3.47232561465584
12.6107284073359,18.1932113087959,33.1358536570065,4.08615755954901,9.89323603598448,-9.99016544365452,7.69154095067742,16.0919245743618,-18.1303190517115,16.5813181893801,1.79310112158226,17.7289080205101,7.55978381745737,13.9221401265851,-2.50287016909603,-7.12575954819484,3.74002734684235,-3.05975775897437,27.0531999174207,4.30705728519409,3.88980115650803,-8.83881090995713,-5.0098172003556,0.601480926281586,3.71229761374887,12.2593223034791,12.1315605662762,32.8713627649857,9.19988041678098,2.78358146306505,15.4084398395253,8.80244222767233,-2.33393638052995,21.7827127970426,-12.1915394818352,7.08074713287995,-4.88086996412163,6.24295454038676,-6.61845932994157,38.2492339649392,-12.2157383353782,10.1977891168236,-3.76444495990939,4.27641149326955,22.2919351818873,4.07231550930541,-8.12270288629693,-1.02864469166277,9.64547054284594,-38.6332826868161,5.17127017608717
20.4743244126015,12.9132227697576,-17.2605035725115,6.79611549040432,5.66946599501333,-0.589364124322021,4.71629760007961,14.3882460242578,-10.0211255626265,15.4494859663238,-2.40459177233424,18.5559462338713,13.8580295931092,14.2797680759104,4.32334569622789,-7.53709329009765,9.52779546420472,15.2716503883257,12.4028631919242,4.32034301683984,-0.126299417299056,-10.692524246352,-6.5849331883287,-9.16531464244702,-6.99388794741462,-3.07271429793987,14.7374083627454,6.1897916597045,-9.46097934609771,24.7779565853187,10.3146254315657,-2.38762759865291,-2.0991961495634,12.2111814201223,2.15443957776553,2.16729666391156,-3.48691930765975,6.89291653444905,-7.3309237555066,44.0358421640001,-2.98579905327626,-4.82938480412079,-8.60169411081722,17.1133722252169,11.6635356403303,7.65420039187937,-2.65082789414094,-3.30533394429372,19.1085371442514,15.4171638224745,-4.77563506522396
15.120639459215,6.3623384117325,9.85743125123947,3.50709241100908,12.0554692171419,-11.9118945417831,4.95975640132606,18.5792234678953,-22.8976910311632,14.4443256935548,-2.94163052803386,4.77269301846997,2.70153984958994,-5.11681362916145,-9.19542992318119,-9.59528003627482,-5.90486770162713,20.5929720584703,39.6381772034598,5.06380322070291,2.08412557001824,-9.87923059520409,-6.04354211806465,-5.42631291843234,-0.90185638889406,11.3213318744391,19.5356628104751,21.2018129031191,-3.97368185413356,-0.92080878723462,6.4923994775081,1.86226957225191,-1.516076182426,14.097610840037,9.76451192474466,5.12841066628413,-3.06516734035659,6.3303405728476,-5.52929573619314,44.6841294960902,-3.01756774169763,-1.6531000344814,-4.39229764488984,15.4800725876301,0.246647478930083,20.4572010958937,10.0237920327491,1.26273998393905,21.9368529433813,-11.5368056234684,-2.28281721541346
10.0229081234809,11.277820165767,27.4196887303959,-5.78535414771122,5.66474930163691,-15.4607122944168,6.69442902985439,18.4367422418396,-18.5348524270584,16.477749371557,2.25432505822694,17.9295525658713,4.89011111737856,-12.3434139925052,13.0441047606046,-8.83299487674616,9.42195978230343,21.39721134197,32.8041233650787,1.05689037325596,-11.6506518568095,7.48465812432286,-6.92409845913038,5.51871376848326,-14.3259977732064,8.71855149083223,14.7994122860589,22.279997554814,-0.466811855909583,-1.42221907930301,10.4359572171091,8.84089587964332,-1.5950831418278,22.2841063391485,-22.288270225122,11.2322434209617,-5.60213530058667,3.51031472046409,-8.78168101728387,27.6021315081729,5.0651477845642,-0.702498487936101,-10.2094926273723,37.07074762905,3.83551135547796,31.2799402025904,-8.94836595328646,-18.7958981081256,6.62865336844503,22.0256518891859,-1.16385606933233
